Faixas de Rodagem,Largura Via 1,Largura Via 2,Largura Passeio 1,largura Passeio 2,largura Canteiro Central,altura da luminaria,projecao do braço,distancia entre postes,distancia Poste a via,Altura de Instalação,Classificação viária,Tipo de estrutura,posteacao,Braço Novo,Fornecedor,Luminância Média,Fator de Uniformidade,Uniformidade Longitudinal,Iluminância Média,Iluminância mínima horizontal E (lux),Potencia simulada - IP Principal (W),arquivo_origem
2.0,6.5,0.0,2.59,1.96,0.0,6.44,2.06,26.0,0.72,,C4,Braço,Unilateral,Médio I,SX LIGHTING,,,,12.75,5.48,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,6.5,0.0,2.59,1.96,0.0,6.44,2.06,26.0,0.72,,C4,Braço,Unilateral,Médio I,TECNOWATT,,,,12.62,5.2,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.0,0.0,0.0,0.0,0.0,5.5,1.68,20.0,0.0,,C5,Braço,Unilateral,,LEDSTAR,,,,9.53,,17.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.0,0.0,0.0,0.0,0.0,5.5,1.68,20.0,0.0,,C5,Braço,Unilateral,,SX LIGHTING,,,,13.16,,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.0,0.0,0.0,0.0,0.0,5.5,1.68,20.0,0.0,,C5,Braço,Unilateral,,TECNOWATT,,,,11.71,,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,4.59,0.0,2.8,0.0,0.0,5.8,2.24,15.81,2.52,,C4,Braço,Unilateral,,LEDSTAR,,,,10.51,6.08,17.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,4.59,0.0,2.8,0.0,0.0,5.8,2.24,15.81,2.52,,C4,Braço,Unilateral,,SX LIGHTING,,,,14.57,7.7,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,4.59,0.0,2.8,0.0,0.0,5.8,2.24,15.81,2.52,,C4,Braço,Unilateral,,TECNOWATT,,,,21.92,12.14,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,4.37,0.0,0.0,0.0,0.0,5.45,2.3,33.7,0.0,,C5,Braço,Unilateral,,LEDSTAR,,,,14.23,,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,4.37,0.0,0.0,0.0,0.0,5.45,2.3,33.7,0.0,,C5,Braço,Unilateral,,SX LIGHTING,,,,28.6,,60.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.5,0.0,1.0,1.0,0.0,10.0,2.9,29.0,2.0,,C4,Braço,Unilateral,,LEDSTAR,,,,14.8,9.19,65.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.5,0.0,1.0,1.0,0.0,10.0,2.9,29.0,2.0,,C4,Braço,Unilateral,,SX LIGHTING,,,,13.25,9.87,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,8.57,0.0,1.8,1.4,0.0,7.42,1.8,28.8,0.65,,C5,Braço,Unilateral,,LEDSTAR,,,,7.64,0.51,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,8.57,0.0,1.8,1.4,0.0,7.42,1.8,28.8,0.65,,C5,Braço,Unilateral,,SX LIGHTING,,,,9.42,1.81,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,8.57,0.0,1.8,1.4,0.0,7.42,1.8,28.8,0.65,,C5,Braço,Unilateral,,TECNOWATT,,,,12.29,2.09,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,5.7,0.0,2.1,2.1,0.0,5.6,2.5,33.0,1.4,,C3,Braço,Unilateral,,LEDSTAR,,,,16.66,3.38,52.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,5.7,0.0,2.1,2.1,0.0,5.6,2.5,33.0,1.4,,C3,Braço,Unilateral,,SX LIGHTING,,,,19.71,5.04,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,5.7,0.0,2.1,2.1,0.0,5.6,2.5,33.0,1.4,,C3,Braço,Unilateral,Curto II,TECNOWATT,,,,15.05,2.29,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,5.0,0.0,1.7,1.6,0.0,7.0,1.5,26.0,0.6,,C5,Braço,Unilateral,,LEDSTAR,,,,10.35,5.39,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,5.0,0.0,1.7,1.6,0.0,7.0,1.5,26.0,0.6,,C5,Braço,Unilateral,Médio II,SX LIGHTING,,,,8.24,5.53,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,5.0,0.0,1.7,1.6,0.0,7.0,1.5,26.0,0.6,,C5,Braço,Unilateral,Médio II,TECNOWATT,,,,13.14,6.65,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,7.5,0.0,2.6,2.6,0.0,6.5,2.9,31.0,0.5,,C4,Braço,Bilateral alternado,,LEDSTAR,,,,15.59,6.54,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,7.5,0.0,2.6,2.6,0.0,6.5,2.9,31.0,0.5,,C4,Braço,Bilateral alternado,,SX LIGHTING,,,,22.66,8.6,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,7.5,0.0,2.6,2.6,0.0,6.5,2.9,31.0,0.5,,C4,Braço,Bilateral alternado,,TECNOWATT,,,,25.73,8.72,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
3.0,9.5,0.0,2.4,2.5,0.0,7.0,2.8,20.0,0.7,,C4,Braço,Unilateral,,LEDSTAR,,,,16.47,6.33,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
3.0,9.5,0.0,2.4,2.5,0.0,7.0,2.8,20.0,0.7,,C4,Braço,Unilateral,,SX LIGHTING,,,,15.66,4.92,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
3.0,9.5,0.0,2.4,2.5,0.0,7.0,2.8,20.0,0.7,,C4,Braço,Unilateral,,TECNOWATT,,,,17.58,6.35,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,0.0,1.4,1.5,0.0,6.0,1.9,19.0,0.3,,C3,Braço,Unilateral,,LEDSTAR,,,,19.0,2.68,35.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,0.0,1.4,1.5,0.0,6.0,1.9,19.0,0.3,,C3,Braço,Unilateral,,SX LIGHTING,,,,21.63,2.12,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,0.0,1.4,1.5,0.0,6.0,1.9,19.0,0.3,,C3,Braço,Unilateral,,TECNOWATT,,,,18.04,1.96,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.5,0.0,2.0,2.2,0.0,6.5,2.9,33.0,0.6,,C3,Braço,Unilateral,,LEDSTAR,,,,18.94,3.47,65.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.5,0.0,2.0,2.2,0.0,6.5,2.9,33.0,0.6,,C3,Braço,Unilateral,,SX LIGHTING,,,,17.13,6.32,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.5,0.0,2.0,2.2,0.0,6.5,2.9,33.0,0.6,,C3,Braço,Unilateral,,TECNOWATT,,,,16.61,2.23,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,,5.0,2.5,1.6,0.0,7.0,2.3,27.0,0.6,,C4,Braço,Unilateral,,LEDSTAR,,,,12.1,4.32,35.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,,5.0,2.5,1.6,0.0,7.0,2.3,27.0,0.6,,C4,Braço,Unilateral,,SX LIGHTING,,,,13.82,5.09,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.2,0.0,3.0,3.3,0.0,8.0,1.9,16.0,0.2,,C3,Braço,Unilateral,,LEDSTAR,,,,17.38,10.76,35.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.2,0.0,3.0,3.3,0.0,8.0,1.9,16.0,0.2,,C3,Braço,Unilateral,,SX LIGHTING,,,,16.87,9.46,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.2,0.0,3.0,3.3,0.0,8.0,1.9,16.0,0.2,,C3,Braço,Unilateral,,TECNOWATT,,,,16.72,8.56,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,9.0,0.0,2.5,2.7,0.0,6.5,1.5,11.0,0.5,,C3,Braço,Unilateral,,LEDSTAR,,,,16.5,7.27,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,9.0,0.0,2.5,2.7,0.0,6.5,1.5,11.0,0.5,,C3,Braço,Unilateral,,SX LIGHTING,,,,15.74,7.59,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,9.0,0.0,2.5,2.7,0.0,6.5,1.5,11.0,0.5,,C3,Braço,Unilateral,,TECNOWATT,,,,17.75,6.77,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.79,0.0,2.26,0.0,0.0,7.0,1.9,25.0,0.8,,C4,Braço,Unilateral,,LEDSTAR,,,,12.64,5.89,35.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.79,0.0,2.26,0.0,0.0,7.0,1.9,25.0,0.8,,C4,Braço,Unilateral,,SX LIGHTING,,,,12.21,6.16,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.79,0.0,2.26,0.0,0.0,7.0,1.9,25.0,0.8,,C4,Braço,Unilateral,,TECNOWATT,,,,12.09,6.22,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,0.0,2.3,2.3,0.0,7.5,2.9,41.0,1.6,,C4,Braço,Unilateral,,LEDSTAR,,,,10.15,2.3,52.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,0.0,2.3,2.3,0.0,7.5,2.9,41.0,1.6,,C4,Braço,Unilateral,,SX LIGHTING,,,,12.02,1.68,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,0.0,2.3,2.3,0.0,7.5,2.9,41.0,1.6,,C4,Braço,Unilateral,,TECNOWATT,,,,11.18,2.21,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,13.5,6.5,0.5,3.0,1.5,12.35,3.09,33.0,2.83,,C4,Braço,Bilateral alternado,,LEDSTAR,,,,16.93,10.2,85.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,13.5,6.5,0.5,3.0,1.5,12.35,3.09,33.0,2.83,,C4,Braço,Bilateral alternado,,SX LIGHTING,,,,18.21,11.25,79.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,13.5,6.5,0.5,3.0,1.5,12.35,3.09,33.0,2.83,,C4,Braço,Bilateral alternado,,TECNOWATT,,,,16.42,9.42,80.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.5,0.0,,0.0,0.0,5.58,2.28,36.6,0.5,,C3,Braço,Unilateral,Curto II,LEDSTAR,,,,17.93,,65.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.5,0.0,,0.0,0.0,5.58,2.28,36.6,0.5,,C3,Braço,Unilateral,Curto II,SX LIGHTING,,,,16.27,,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.5,0.0,,0.0,0.0,5.58,2.28,36.6,0.5,,C3,Braço,Unilateral,Curto II,TECNOWATT,,,,15.99,,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,6.1,0.0,1.81,1.1,0.0,5.92,1.83,29.63,0.59,,C5,Braço,Unilateral,,LEDSTAR,,,,9.75,3.13,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,6.1,0.0,1.81,1.1,0.0,5.92,1.83,29.63,0.59,,C5,Braço,Unilateral,,SX LIGHTING,,,,8.17,3.46,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,6.1,0.0,1.81,1.1,0.0,5.92,1.83,29.63,0.59,,C5,Braço,Unilateral,,TECNOWATT,,,,11.97,4.83,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,2.0,,2.0,2.0,0.0,5.71,2.1,37.66,0.49,,C4,Braço,Unilateral,,LEDSTAR,,,,12.23,2.14,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,2.0,,2.0,2.0,0.0,5.71,2.1,37.66,0.49,,C4,Braço,Unilateral,Curto II,SX LIGHTING,,,,10.31,2.66,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,2.0,,2.0,2.0,0.0,5.71,2.1,37.66,0.49,,C4,Braço,Unilateral,Médio I,TECNOWATT,,,,11.26,2.11,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
3.0,11.6,0.0,2.37,3.57,0.0,6.99,2.43,15.13,0.78,,C4,Braço,Unilateral,,LEDSTAR,,,,20.53,1.25,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
3.0,11.6,0.0,2.37,3.57,0.0,6.99,2.43,15.13,0.78,,C4,Braço,Unilateral,,SX LIGHTING,,,,28.11,1.69,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
3.0,11.6,0.0,2.37,3.57,0.0,6.99,2.43,15.13,0.78,,C4,Braço,Unilateral,,TECNOWATT,,,,24.44,2.15,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
3.0,11.66,0.0,2.92,1.98,0.0,6.42,2.4,26.34,0.77,,C4,Braço,Bilateral alternado,,LEDSTAR,,,,15.83,4.07,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
3.0,11.66,0.0,2.92,1.98,0.0,6.42,2.4,26.34,0.77,,C4,Braço,Bilateral alternado,,SX LIGHTING,,,,12.65,3.2,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
3.0,11.66,0.0,2.92,1.98,0.0,6.42,2.4,26.34,0.77,,C4,Braço,Bilateral alternado,,TECNOWATT,,,,18.23,6.08,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,,0.0,1.8,3.04,0.0,6.98,2.68,30.67,0.71,,-,Braço,Unilateral,,LEDSTAR,,,,,2.47,17.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,,0.0,1.8,3.04,0.0,6.98,2.68,30.67,0.71,,-,Braço,Unilateral,,SX LIGHTING,,,,,4.77,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,,0.0,1.8,3.04,0.0,6.98,2.68,30.67,0.71,,-,Braço,Unilateral,,TECNOWATT,,,,,6.82,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,6.4,0.0,2.41,2.41,0.0,6.75,2.81,17.9,0.18,,C4,Braço,Unilateral,,LEDSTAR,,,,21.81,13.74,65.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,6.4,0.0,2.41,2.41,0.0,6.75,2.81,17.9,0.18,,C4,Braço,Unilateral,,SX LIGHTING,,,,20.77,14.48,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,6.4,0.0,2.41,2.41,0.0,6.75,2.81,17.9,0.18,,C4,Braço,Unilateral,,TECNOWATT,,,,23.77,12.52,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.55,0.0,2.28,2.66,0.0,4.84,2.08,28.61,0.57,,C5,Braço,Unilateral,Curto II,LEDSTAR,,,,15.09,4.98,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.55,0.0,2.28,2.66,0.0,4.84,2.08,28.61,0.57,,C5,Braço,Unilateral,Curto II,SX LIGHTING,,,,20.83,9.4,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.55,0.0,2.28,2.66,0.0,4.84,2.08,28.61,0.57,,C5,Braço,Unilateral,Curto II,TECNOWATT,,,,16.91,4.31,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.0,,1.5,1.5,0.0,6.95,3.19,35.7,0.34,,C4,Braço,Unilateral,,LEDSTAR,,,,10.57,4.01,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.0,,1.5,1.5,0.0,6.95,3.19,35.7,0.34,,C4,Braço,Unilateral,,SX LIGHTING,,,,10.04,5.45,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.0,,1.5,1.5,0.0,6.95,3.19,35.7,0.34,,C4,Braço,Unilateral,,TECNOWATT,,,,11.52,3.99,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,10.0,,2.5,2.5,0.0,7.5,3.29,33.59,0.74,,C4,Braço,Unilateral,,LEDSTAR,,,,11.57,3.32,52.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,10.0,,2.5,2.5,0.0,7.5,3.29,33.59,0.74,,C4,Braço,Unilateral,,SX LIGHTING,,,,13.68,4.24,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,10.0,,2.5,2.5,0.0,7.5,3.29,33.59,0.74,,C4,Braço,Unilateral,,TECNOWATT,,,,10.32,1.6,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.0,,2.5,3.0,0.0,8.45,2.92,18.69,0.4,,C0,Braço,Bilateral alternado,,LEDSTAR,,,,50.82,42.73,55.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.0,,2.5,3.0,0.0,8.45,2.92,18.69,0.4,,C0,Braço,Bilateral alternado,,SX LIGHTING,,,,66.21,60.74,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.0,,2.5,3.0,0.0,8.45,2.92,18.69,0.4,,C0,Braço,Bilateral alternado,,TECNOWATT,,,,51.89,48.97,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,11.84,0.0,3.63,3.86,0.0,6.21,2.51,72.0,0.94,,C4,Braço,Bilateral alternado,Longo I,LEDSTAR,,,,24.15,1.32,120.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,11.84,0.0,3.63,3.86,0.0,6.21,2.51,72.0,0.94,,C4,Braço,Bilateral alternado,Longo I,SX LIGHTING,,,,23.63,1.29,100.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.67,0.0,2.0,2.79,0.0,5.51,2.19,26.1,1.4,,C4,Braço,Unilateral,,LEDSTAR,,,,11.73,3.68,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.67,0.0,2.0,2.79,0.0,5.51,2.19,26.1,1.4,,C4,Braço,Unilateral,,SX LIGHTING,,,,13.72,3.07,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.67,0.0,2.0,2.79,0.0,5.51,2.19,26.1,1.4,,C4,Braço,Unilateral,,TECNOWATT,,,,13.46,5.08,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.65,0.0,2.93,3.13,0.0,5.84,1.97,36.92,0.71,,C5,Braço,Unilateral,,LEDSTAR,,,,14.0,1.24,52.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.65,0.0,2.93,3.13,0.0,5.84,1.97,36.92,0.71,,C5,Braço,Unilateral,,SX LIGHTING,,,,29.87,1.03,70.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,4.72,0.0,2.3,1.56,0.0,7.3,2.3,32.0,0.23,,C5,Braço,Unilateral,,LEDSTAR,,,,8.02,3.65,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,4.72,0.0,2.3,1.56,0.0,7.3,2.3,32.0,0.23,,C5,Braço,Unilateral,,SX LIGHTING,,,,11.54,7.58,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,4.72,0.0,2.3,1.56,0.0,7.3,2.3,32.0,0.23,,C5,Braço,Unilateral,,TECNOWATT,,,,13.38,6.89,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,11.53,0.0,2.95,2.58,0.0,7.93,2.59,36.61,0.26,,C4,Braço,Bilateral alternado,,LEDSTAR,,,,11.29,2.58,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,11.53,0.0,2.95,2.58,0.0,7.93,2.59,36.61,0.26,,C4,Braço,Bilateral alternado,,SX LIGHTING,,,,13.2,1.85,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.95,0.0,2.39,1.96,0.0,5.82,1.73,28.0,1.88,,C3,Braço,Unilateral,,LEDSTAR,,,,17.57,4.41,52.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.95,0.0,2.39,1.96,0.0,5.82,1.73,28.0,1.88,,C3,Braço,Unilateral,,SX LIGHTING,,,,20.82,5.45,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.95,0.0,2.39,1.96,0.0,5.82,1.73,28.0,1.88,,C3,Braço,Unilateral,,TECNOWATT,,,,18.86,1.78,60.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,4.55,0.0,0.0,0.0,0.0,6.18,1.98,32.0,0.0,,C5,Braço,Bilateral alternado,,LEDSTAR,,,,10.73,,17.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,4.55,0.0,0.0,0.0,0.0,6.18,1.98,32.0,0.0,,C5,Braço,Bilateral alternado,,SX LIGHTING,,,,14.79,,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,4.55,0.0,0.0,0.0,0.0,6.18,1.98,32.0,0.0,,C5,Braço,Bilateral alternado,,TECNOWATT,,,,23.59,,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.6,0.0,2.14,1.69,0.0,6.77,2.12,11.23,1.47,,C3,Braço,Unilateral,,LEDSTAR,,,,23.12,14.64,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.6,0.0,2.14,1.69,0.0,6.77,2.12,11.23,1.47,,C3,Braço,Unilateral,,SX LIGHTING,,,,19.35,11.54,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.6,0.0,2.14,1.69,0.0,6.77,2.12,11.23,1.47,,C3,Braço,Unilateral,,TECNOWATT,,,,28.78,15.07,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.6,0.0,0.85,1.69,0.0,6.58,1.9,37.79,2.48,,C3,Braço,Unilateral,,LEDSTAR,,,,16.56,1.88,72.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.6,0.0,0.85,1.69,0.0,6.58,1.9,37.79,2.48,,C3,Braço,Unilateral,,SX LIGHTING,,,,18.74,2.71,70.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.6,0.0,0.85,1.69,0.0,6.58,1.9,37.79,2.48,,C3,Braço,Unilateral,,TECNOWATT,,,,15.88,3.1,68.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.82,0.0,0.0,0.0,0.0,6.81,1.35,36.3,0.0,,C4,Braço,Unilateral,,LEDSTAR,,,,11.23,,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.82,0.0,0.0,0.0,0.0,6.81,1.35,36.3,0.0,,C4,Braço,Unilateral,,SX LIGHTING,,,,10.68,,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.82,0.0,0.0,0.0,0.0,6.81,1.35,36.3,0.0,,C4,Braço,Unilateral,,TECNOWATT,,,,12.51,,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.8,0.0,2.02,1.93,0.0,7.03,1.78,20.16,0.72,,C5,Braço,Unilateral,,LEDSTAR,,,,14.09,7.31,17.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.8,0.0,2.02,1.93,0.0,7.03,1.78,20.16,0.72,,C5,Braço,Unilateral,,SX LIGHTING,,,,19.48,10.29,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.8,0.0,2.02,1.93,0.0,7.03,1.78,20.16,0.72,,C5,Braço,Unilateral,,TECNOWATT,,,,29.27,12.45,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
