Faixas de Rodagem,Largura Via 1,Largura Via 2,Largura Passeio 1,largura Passeio 2,largura Canteiro Central,altura da luminaria,projecao do braço,distancia entre postes,distancia Poste a via,Classificação viária,Tipo de estrutura,posteacao,Braço Novo,Fornecedor,Luminância Média,Fator de Uniformidade,Uniformidade Longitudinal,Iluminância Média,Iluminância mínima horizontal E (lux),Potencia simulada - IP Principal (W),arquivo_origem,tem_cpe
1.0,5.9,,2.32,3.29,0.0,6.0,1.87,42.28,1.02,C5,Braço,Unilateral,Longo I,TECNOWATT,,0.25,,9.02,1.54,40.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.84,,2.29,2.63,0.0,6.5,1.92,37.59,1.59,C5,Braço,Unilateral,,LEDSTAR,,0.26,,8.64,1.5,35.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.84,,2.29,2.63,0.0,6.5,1.92,37.59,1.59,C5,Braço,Unilateral,,SX LIGHTING,,0.36,,9.68,1.64,39.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.84,,2.29,2.63,0.0,6.5,1.92,37.59,1.59,C5,Braço,Unilateral,,TECNOWATT,,0.27,,7.9,0.91,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,10.63,10.846,2.59,5.611,1.86,9.83,2.25,31.05,0.64,C0,Chicote duplo,Canteiro central,,LEDSTAR,,0.53,,53.75,18.78,200.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,10.63,10.846,2.59,5.611,1.86,9.83,2.25,31.05,0.64,C0,Chicote duplo,Canteiro central,,SX LIGHTING,,0.63,,54.73,22.74,90.0,CEF06.120260611 - Simul_Recife_PV.xlsx,1
1.0,10.63,10.846,2.59,5.611,1.86,9.83,2.25,31.05,0.64,C0,Chicote duplo,Canteiro central,,TECNOWATT,,0.55,,52.02,14.7,100.0,CEF06.120260611 - Simul_Recife_PV.xlsx,1
1.0,5.86,,2.23,1.1,0.0,7.44,1.86,27.43,1.7,C5,Braço,Unilateral,,LEDSTAR,,0.56,,8.53,4.16,28.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.86,,2.23,1.1,0.0,7.44,1.86,27.43,1.7,C5,Braço,Unilateral,,SX LIGHTING,,0.8,,10.63,6.53,31.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.86,,2.23,1.1,0.0,7.44,1.86,27.43,1.7,C5,Braço,Unilateral,,TECNOWATT,,0.74,,10.56,6.37,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.93,,2.44,4.47,0.0,7.43,1.85,41.96,2.89,C4,Braço,Unilateral,,LEDSTAR,,0.32,,10.79,4.04,65.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.93,,2.44,4.47,0.0,7.43,1.85,41.96,2.89,C4,Braço,Unilateral,,SX LIGHTING,,0.36,,13.69,4.91,70.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.93,,2.44,4.47,0.0,7.43,1.85,41.96,2.89,C4,Braço,Unilateral,,TECNOWATT,,0.34,,10.72,1.88,60.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.45,,1.4,2.49,0.0,7.04,1.34,19.58,0.69,C4,Braço,Unilateral,,LEDSTAR,,0.6,,10.16,10.36,17.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.45,,1.4,2.49,0.0,7.04,1.34,19.58,0.69,C4,Braço,Unilateral,,SX LIGHTING,,0.68,,13.34,17.17,22.5,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.45,,1.4,2.49,0.0,7.04,1.34,19.58,0.69,C4,Braço,Unilateral,,TECNOWATT,,0.65,,20.0,23.71,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.24,,1.61,1.45,0.0,6.74,1.72,48.8,1.0,C5,Braço,Unilateral,Médio I,LEDSTAR,,0.18,,7.54,0.99,44.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.24,,1.61,1.45,0.0,6.74,1.72,48.8,1.0,C5,Braço,Unilateral,Médio II,SX LIGHTING,,0.22,,13.62,1.54,70.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.24,,1.61,1.45,0.0,6.74,1.72,48.8,1.0,C5,Braço,Unilateral,,TECNOWATT,,0.31,,26.97,2.26,40.0,CEF06.120260611 - Simul_Recife_PV.xlsx,1
1.0,6.36,,,0.95,0.0,6.43,2.87,30.43,2.44,C4,Braço,Unilateral,,LEDSTAR,,0.43,,11.07,,35.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.36,,,0.95,0.0,6.43,2.87,30.43,2.44,C4,Braço,Unilateral,,SX LIGHTING,,0.54,,10.63,,31.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.36,,,0.95,0.0,6.43,2.87,30.43,2.44,C4,Braço,Unilateral,,TECNOWATT,,0.56,,10.43,,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,14.0,14.0,3.0,3.0,5.5,8.03,2.74,33.54,1.0,C1,Braço,Canteiro central,,LEDSTAR,,0.48,,32.02,9.96,85.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,14.0,14.0,3.0,3.0,5.5,8.03,2.74,33.54,1.0,C1,Braço,Canteiro central,,SX LIGHTING,,0.45,,32.18,9.25,79.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,14.0,14.0,3.0,3.0,5.5,8.03,2.74,33.54,1.0,C1,Braço,Canteiro central,,TECNOWATT,,0.48,,31.01,8.32,90.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.6,,3.19,3.07,0.0,6.05,1.66,29.3,2.33,C4,Braço,Unilateral,,LEDSTAR,,0.41,,11.47,3.87,35.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.6,,3.19,3.07,0.0,6.05,1.66,29.3,2.33,C4,Braço,Unilateral,,SX LIGHTING,,0.59,,12.81,5.12,39.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.6,,3.19,3.07,0.0,6.05,1.66,29.3,2.33,C4,Braço,Unilateral,,TECNOWATT,,0.53,,10.54,4.56,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,13.0,12.98,4.45,4.0,5.93,7.2,2.58,24.47,2.96,C4,Chicote duplo,Bilateral frontal,,LEDSTAR,13.11,0.47,0.47,13.11,14.71,52.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,13.0,12.98,4.45,4.0,5.93,7.2,2.58,24.47,2.96,C4,Chicote duplo,Bilateral frontal,,SX LIGHTING,32.32,0.21,0.21,32.28,56.34,120.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,13.0,12.98,4.45,4.0,5.93,7.2,2.58,24.47,2.96,C4,Chicote duplo,Bilateral frontal,,TECNOWATT,16.1,0.34,0.34,16.08,22.1,60.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.9,,1.0,1.08,0.0,7.02,2.06,28.23,1.0,C4,Braço,Unilateral,,LEDSTAR,,0.5,,13.69,5.91,44.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.9,,1.0,1.08,0.0,7.02,2.06,28.23,1.0,C4,Braço,Unilateral,,SX LIGHTING,,0.63,,13.07,6.99,39.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.9,,1.0,1.08,0.0,7.02,2.06,28.23,1.0,C4,Braço,Unilateral,,TECNOWATT,,0.67,,11.15,5.99,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,11.88,,2.37,0.0,5.91,7.83,2.56,19.92,0.82,C1,Braço,Unilateral,,LEDSTAR,,0.39,,30.62,6.57,170.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,11.88,,2.37,0.0,5.91,7.83,2.56,19.92,0.82,C1,Braço,Unilateral,,SX LIGHTING,,0.37,,31.41,7.74,176.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,11.88,,2.37,0.0,5.91,7.83,2.56,19.92,0.82,C1,Braço,Unilateral,,TECNOWATT,,0.39,,33.23,7.25,100.0,CEF06.120260611 - Simul_Recife_PV.xlsx,1
1.0,6.0,,0.5,0.5,0.0,5.09,1.96,18.22,0.87,C5,Braço,Unilateral,,LEDSTAR,,0.6,,10.8,5.72,17.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.0,,0.5,0.5,0.0,5.09,1.96,18.22,0.87,C5,Braço,Unilateral,,SX LIGHTING,,0.74,,14.99,9.19,22.5,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.0,,0.5,0.5,0.0,5.09,1.96,18.22,0.87,C5,Braço,Unilateral,,TECNOWATT,,0.7,,21.79,13.96,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.5,,1.8,1.0,0.0,7.4,2.4,19.8,0.21,C5,Braço,Unilateral,,LEDSTAR,,0.7,,12.03,6.24,28.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.5,,1.8,1.0,0.0,7.4,2.4,19.8,0.21,C5,Braço,Unilateral,,SX LIGHTING,,0.81,,10.04,5.0,22.5,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.5,,1.8,1.0,0.0,7.4,2.4,19.8,0.21,C5,Braço,Unilateral,,TECNOWATT,,0.76,,14.99,7.35,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,1.0,1.0,0.0,6.67,1.89,43.99,0.8,C5,Braço,Unilateral,,LEDSTAR,,0.21,,8.87,1.42,44.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,1.0,1.0,0.0,6.67,1.89,43.99,0.8,C5,Braço,Unilateral,Médio I,SX LIGHTING,,0.18,,11.83,0.99,50.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,1.0,1.0,0.0,6.67,1.89,43.99,0.8,C5,Braço,Unilateral,Longo I,TECNOWATT,,0.23,,10.17,1.89,50.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.5,2.5,0.0,6.77,2.64,36.78,0.38,C5,Braço,Unilateral,,LEDSTAR,,0.29,,8.92,3.23,28.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.5,2.5,0.0,6.77,2.64,36.78,0.38,C5,Braço,Unilateral,,SX LIGHTING,,0.2,,10.42,1.67,31.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.5,2.5,0.0,6.77,2.64,36.78,0.38,C5,Braço,Unilateral,,TECNOWATT,,0.35,,10.87,3.89,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
3.0,8.5,,3.0,4.5,0.0,20.4,1.5,59.8,0.3,C0,Suporte,Unilateral,,LEDSTAR,,0.89,,53.97,55.54,155.0,CEF06.120260611 - Simul_Recife_PV.xlsx,1
3.0,8.5,,3.0,4.5,0.0,20.4,1.5,59.8,0.3,C0,Suporte,Unilateral,,SX LIGHTING,,0.85,,50.8,51.79,137.0,CEF06.120260611 - Simul_Recife_PV.xlsx,1
3.0,8.5,,3.0,4.5,0.0,20.4,1.5,59.8,0.3,C0,Suporte,Unilateral,,TECNOWATT,,0.88,,64.74,67.27,183.0,CEF06.120260611 - Simul_Recife_PV.xlsx,1
1.0,6.0,,1.0,1.0,0.0,6.79,1.8,41.1,0.45,C5,Braço,Unilateral,,LEDSTAR,,0.2,,8.12,1.16,35.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.0,,1.0,1.0,0.0,6.79,1.8,41.1,0.45,C5,Braço,Unilateral,,SX LIGHTING,,0.22,,9.26,1.27,39.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.0,,1.0,1.0,0.0,6.79,1.8,41.1,0.45,C5,Braço,Unilateral,,TECNOWATT,,0.2,,7.88,1.2,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.5,2.5,0.0,6.66,2.26,30.29,0.85,C4,Braço,Bilateral alternada,,LEDSTAR,,0.8,,10.23,5.14,17.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.5,2.5,0.0,6.66,2.26,30.29,0.85,C4,Braço,Bilateral alternada,,SX LIGHTING,,0.76,,14.25,4.24,22.5,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.5,2.5,0.0,6.66,2.26,30.29,0.85,C4,Braço,Bilateral alternada,,TECNOWATT,,0.75,,20.89,7.21,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.0,,0.5,1.5,0.0,7.68,1.66,36.9,0.55,C5,Braço,Unilateral,,LEDSTAR,,0.39,,8.09,2.67,35.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.0,,0.5,1.5,0.0,7.68,1.66,36.9,0.55,C5,Braço,Unilateral,,SX LIGHTING,,0.43,,7.85,2.3,31.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.0,,0.5,1.5,0.0,7.68,1.66,36.9,0.55,C5,Braço,Unilateral,,TECNOWATT,,0.48,,7.9,3.27,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.5,,2.0,2.5,0.0,7.8,2.77,31.86,0.3,C4,Braço,Unilateral,,LEDSTAR,,0.45,,10.87,3.69,44.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.5,,2.0,2.5,0.0,7.8,2.77,31.86,0.3,C4,Braço,Unilateral,,SX LIGHTING,,0.6,,10.33,3.84,39.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.5,,2.0,2.5,0.0,7.8,2.77,31.86,0.3,C4,Braço,Unilateral,,TECNOWATT,,0.58,,11.97,4.26,40.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,10.0,,1.5,1.0,7.28,9.78,3.39,29.62,3.87,C0,Chicote duplo,Canteiro central,,LEDSTAR,,0.52,,50.33,16.9,155.0,CEF06.120260611 - Simul_Recife_PV.xlsx,1
1.0,10.0,,1.5,1.0,7.28,9.78,3.39,29.62,3.87,C0,Chicote duplo,Canteiro central,,SX LIGHTING,,0.42,,51.03,13.41,137.0,CEF06.120260611 - Simul_Recife_PV.xlsx,1
1.0,10.0,,1.5,1.0,7.28,9.78,3.39,29.62,3.87,C0,Chicote duplo,Canteiro central,,TECNOWATT,,0.39,,56.4,14.03,183.0,CEF06.120260611 - Simul_Recife_PV.xlsx,1
1.0,4.5,,1.0,1.0,0.0,7.54,1.94,15.26,0.0,C5,Braço,Unilateral,,LEDSTAR,,0.8,,9.34,6.31,17.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,4.5,,1.0,1.0,0.0,7.54,1.94,15.26,0.0,C5,Braço,Unilateral,,SX LIGHTING,,0.84,,12.9,8.37,22.5,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,4.5,,1.0,1.0,0.0,7.54,1.94,15.26,0.0,C5,Braço,Unilateral,,TECNOWATT,,0.78,,19.39,11.77,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,10.0,10.0,2.5,2.5,2.0,9.66,1.81,33.4,0.85,C1,Braço,Canteiro central,,LEDSTAR,,0.43,,32.222,8.56,120.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,10.0,10.0,2.5,2.5,2.0,9.66,1.81,33.4,0.85,C1,Braço,Canteiro central,,SX LIGHTING,,0.47,,30.89,7.92,100.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,10.0,10.0,2.5,2.5,2.0,9.66,1.81,33.4,0.85,C1,Braço,Canteiro central,,TECNOWATT,,0.51,,31.75,9.64,120.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.5,,1.5,,0.0,8.24,2.08,33.4,6.74,C5,Braço,Unilateral,,LEDSTAR,,0.47,,8.58,10.1,52.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.5,,1.5,,0.0,8.24,2.08,33.4,6.74,C5,Braço,Unilateral,,SX LIGHTING,,0.51,,9.34,14.26,50.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.5,,1.5,,0.0,8.24,2.08,33.4,6.74,C5,Braço,Unilateral,,TECNOWATT,,0.44,,9.02,16.83,60.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.0,2.0,0.0,7.78,2.36,33.1,0.84,C5,Braço,Unilateral,,LEDSTAR,,0.49,,8.77,3.15,35.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.0,2.0,0.0,7.78,2.36,33.1,0.84,C5,Braço,Unilateral,,SX LIGHTING,,0.59,,8.53,2.76,31.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.0,2.0,0.0,7.78,2.36,33.1,0.84,C5,Braço,Unilateral,,TECNOWATT,,0.61,,8.51,3.63,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,4.0,,1.0,1.0,0.0,7.64,2.14,15.23,0.0,C5,Braço,Unilateral,,LEDSTAR,,0.8,,9.11,6.13,17.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,4.0,,1.0,1.0,0.0,7.64,2.14,15.23,0.0,C5,Braço,Unilateral,,SX LIGHTING,,0.82,,12.55,8.01,22.5,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,4.0,,1.0,1.0,0.0,7.64,2.14,15.23,0.0,C5,Braço,Unilateral,,TECNOWATT,,0.77,,18.77,11.29,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.5,2.5,0.0,7.64,2.08,33.33,0.88,C5,Braço,Unilateral,,LEDSTAR,,0.48,,8.83,2.99,35.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.5,2.5,0.0,7.64,2.08,33.33,0.88,C5,Braço,Unilateral,,SX LIGHTING,,0.59,,8.55,2.46,31.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.5,2.5,0.0,7.64,2.08,33.33,0.88,C5,Braço,Unilateral,,TECNOWATT,,0.61,,8.51,3.43,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
3.0,8.5,6.0,3.0,3.0,1.54,8.47,3.5,34.24,0.8,C1,Chicote duplo,Canteiro central,,LEDSTAR,,0.5,,33.64,11.93,120.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
3.0,8.5,6.0,3.0,3.0,1.54,8.47,3.5,34.24,0.8,C1,Chicote duplo,Canteiro central,,SX LIGHTING,,0.54,,32.31,11.49,100.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
3.0,8.5,6.0,3.0,3.0,1.54,8.47,3.5,34.24,0.8,C1,Chicote duplo,Canteiro central,,TECNOWATT,,0.58,,34.31,13.88,120.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.5,,1.0,1.0,0.0,7.166,2.18,15.0,0.27,C4,Braço,Unilateral,,LEDSTAR,,0.83,,16.38,10.93,28.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.5,,1.0,1.0,0.0,7.166,2.18,15.0,0.27,C4,Braço,Unilateral,,SX LIGHTING,,0.86,,13.72,8.73,22.5,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.5,,1.0,1.0,0.0,7.166,2.18,15.0,0.27,C4,Braço,Unilateral,,TECNOWATT,,0.82,,20.4,12.25,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,10.5,3.0,5.0,3.0,10.0,20.4,2.0,54.45,2.62,C0,Suporte,Unilateral,,LEDSTAR,,0.58,,52.71,,170.0,CEF06.120260611 - Simul_Recife_PV.xlsx,1
1.0,10.5,3.0,5.0,3.0,10.0,20.4,2.0,54.45,2.62,C0,Suporte,Unilateral,,SX LIGHTING,,0.63,,53.2,,176.0,CEF06.120260611 - Simul_Recife_PV.xlsx,1
1.0,10.5,3.0,5.0,3.0,10.0,20.4,2.0,54.45,2.62,C0,Suporte,Unilateral,,TECNOWATT,,0.54,,50.17,,183.0,CEF06.120260611 - Simul_Recife_PV.xlsx,1
1.0,7.0,,2.0,1.5,0.0,7.19,1.7,34.0,0.43,C4,Braço,Unilateral,,LEDSTAR,,0.41,,10.86,3.39,44.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.0,1.5,0.0,7.19,1.7,34.0,0.43,C4,Braço,Unilateral,,SX LIGHTING,,0.54,,10.36,3.51,39.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,2.0,1.5,0.0,7.19,1.7,34.0,0.43,C4,Braço,Unilateral,,TECNOWATT,,0.48,,11.77,3.76,40.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.0,,0.5,0.5,0.0,7.37,1.5,22.55,0.0,C4,Braço,Unilateral,,LEDSTAR,,0.63,,10.86,6.27,28.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.0,,0.5,0.5,0.0,7.37,1.5,22.55,0.0,C4,Braço,Unilateral,,SX LIGHTING,,0.8,,13.44,9.13,31.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.0,,0.5,0.5,0.0,7.37,1.5,22.55,0.0,C4,Braço,Unilateral,,TECNOWATT,,0.74,,13.65,8.77,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.0,,0.5,0.5,0.0,7.83,1.4,20.0,0.27,C4,Braço,Unilateral,,LEDSTAR,,0.74,,11.6,7.95,28.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.0,,0.5,0.5,0.0,7.83,1.4,20.0,0.27,C4,Braço,Unilateral,,SX LIGHTING,,0.88,,14.39,11.28,31.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.0,,0.5,0.5,0.0,7.83,1.4,20.0,0.27,C4,Braço,Unilateral,,TECNOWATT,,0.8,,14.64,10.35,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.0,,1.0,0.5,0.0,5.7,3.2,64.0,0.44,C5,Braço,Unilateral,,LEDSTAR,,0.66,,11.79,6.89,17.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.0,,1.0,0.5,0.0,5.7,3.2,64.0,0.44,C5,Braço,Unilateral,,SX LIGHTING,,0.69,,16.27,9.84,22.5,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.0,,1.0,0.5,0.0,5.7,3.2,64.0,0.44,C5,Braço,Unilateral,,TECNOWATT,,0.66,,24.45,12.97,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.0,,1.0,,0.0,7.1,1.56,32.0,0.17,C5,Braço,Unilateral,,LEDSTAR,,0.39,,7.94,2.68,28.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.0,,1.0,,0.0,7.1,1.56,32.0,0.17,C5,Braço,Unilateral,,SX LIGHTING,,0.48,,9.85,3.01,31.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,5.0,,1.0,,0.0,7.1,1.56,32.0,0.17,C5,Braço,Unilateral,,TECNOWATT,,0.53,,9.97,4.2,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,,3.0,0.0,7.05,1.7,30.0,0.0,M6,Braço,Unilateral,,LEDSTAR,1.5,0.49,0.77,,,52.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,,3.0,0.0,7.05,1.7,30.0,0.0,M6,Braço,Unilateral,,SX LIGHTING,1.78,0.55,0.63,,,50.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,,3.0,0.0,7.05,1.7,30.0,0.0,M6,Braço,Unilateral,,TECNOWATT,1.91,0.5,0.49,,,60.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.0,,,1.0,0.0,7.12,1.7,37.0,0.1,C3,Braço,Bilateral alternada,,LEDSTAR,,0.79,,17.28,11.64,35.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.0,,1.0,1.0,0.0,7.12,1.7,37.0,0.1,C3,Braço,Bilateral alternada,,SX LIGHTING,,0.86,,16.79,10.95,31.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.0,,1.0,1.0,0.0,7.12,1.7,37.0,0.1,C3,Braço,Bilateral alternada,,TECNOWATT,,0.77,,16.85,10.3,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.5,,1.0,0.5,0.0,7.16,1.5,35.27,0.29,C4,Braço,Unilateral,,LEDSTAR,,0.39,,10.32,3.36,44.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.5,,1.0,0.5,0.0,7.16,1.5,35.27,0.29,C4,Braço,Unilateral,,SX LIGHTING,,0.47,,14.37,4.46,50.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.5,,1.0,0.5,0.0,7.16,1.5,35.27,0.29,C4,Braço,Unilateral,,TECNOWATT,,0.41,,11.06,3.69,40.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,0.5,0.5,0.0,7.6,2.0,26.37,0.0,C4,Braço,Unilateral,,LEDSTAR,,0.61,,11.25,5.9,35.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,0.5,0.5,0.0,7.6,2.0,26.37,0.0,C4,Braço,Unilateral,,SX LIGHTING,,0.76,,10.92,6.55,31.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,7.0,,0.5,0.5,0.0,7.6,2.0,26.37,0.0,C4,Braço,Unilateral,,TECNOWATT,,0.72,,10.91,6.4,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,4.02,,3.04,2.68,0.0,6.54,2.76,20.27,0.75,C3,Braço,Unilateral,,LEDSTAR,,0.65,,16.81,5.86,35.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,4.02,,3.04,2.68,0.0,6.54,2.76,20.27,0.75,C3,Braço,Unilateral,,SX LIGHTING,,0.75,,16.21,4.3,31.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,4.02,,3.04,2.68,0.0,6.54,2.76,20.27,0.75,C3,Braço,Unilateral,,TECNOWATT,,0.7,,16.49,5.58,30.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.91,7.04,2.54,3.3,1.77,7.5,2.95,28.8,0.85,C4,Braço,Canteiro central,,LEDSTAR,11.46,0.5,0.41,28.63,22.06,85.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.91,7.04,2.54,3.3,1.77,7.5,2.95,28.8,0.85,C4,Braço,Canteiro central,,SX LIGHTING,14.03,0.61,0.5,41.62,31.48,70.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,6.91,7.04,2.54,3.3,1.77,7.5,2.95,28.8,0.85,C4,Braço,Canteiro central,,TECNOWATT,11.07,0.52,0.44,26.57,20.69,120.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,4.21,,,0.0,0.0,6.48,1.9,38.25,-0.73,C5,Braço,Unilateral,,LEDSTAR,,0.18,,8.59,,35.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
1.0,4.21,,,0.0,0.0,6.48,1.9,38.25,-0.73,C5,Braço,Unilateral,Médio II,SX LIGHTING,,0.32,,8.34,,39.0,CEF06.120260611 - Simul_Recife_PV.xlsx,0
